City,Gender,Education ,Crimes,CMPLNT_FR_DT,CMPLNT_TO_DT,OFNS_DESC,PD_CD,PD_DESC,BORO_NM,ADDR_PCT_CD,PREM_TYP_DESC,Age,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",BROOKLYN,61,STREET,30,995122,155693,40.59401906,-73.96085432,"(40.594019059, -73.960854316)"
NY,Female,Secondary,Rapes,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",STATEN ISLAND,120,LIQUOR STORE,50,955052,169049,40.63063708,-74.10519323,"(40.630637077, -74.10519323)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,14,CHAIN STORE,0,988050,214940,40.75664456,-73.98628528,"(40.756644557, -73.986285275)"
NY,Female,Secondary,Assaults,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",QUEENS,114,CHAIN STORE,0,1006801,215734,40.75879594,-73.91860053,"(40.758795944, -73.918600532)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",BROOKLYN,61,RESIDENCE - APT. HOUSE,38,996518,160980,40.60852898,-73.9558181,"(40.608528979, -73.955818097)"
NY,Female,Secondary,Forgery,9/30/2019,,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,6,RESTAURANT/DINER,37,982856,207287,40.73563969,-74.00503153,"(40.735639693, -74.005031532)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",QUEENS,115,RESIDENCE-HOUSE,0,1021872,216333,40.76038876,-73.86419642,"(40.760388762, -73.864196416)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",BROOKLYN,69,STREET,49,1007374,171501,40.63738524,-73.91668407,"(40.637385239, -73.916684069)"
NY,Male,Primary ,Sex Crimes,9/30/2019,,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BRONX,43,GROCERY/BODEGA,34,1017970,243163,40.8340455,-73.87814682,"(40.834045498, -73.878146819)"
NY,Female,Secondary,Forgery,9/30/2019,,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",BROOKLYN,84,TRANSIT - NYC SUBWAY,32,989387,190637,40.68993802,-73.98147789,"(40.689938022, -73.981477894)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,MANHATTAN,17,HIGHWAY/PARKWAY,0,992446,210982,40.74577786,-73.97042265,"(40.745777864, -73.970422651)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,BROOKLYN,83,STREET,92,1006443,196051,40.70477186,-73.9199577,"(40.704771857, -73.919957701)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",QUEENS,102,RESIDENCE-HOUSE,51,1034292,190948,40.69065167,-73.81955251,"(40.690651669, -73.819552514)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",QUEENS,102,STREET,37,1020961,190378,40.68915249,-73.86762645,"(40.689152486, -73.867626447)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,STATEN ISLAND,122,STREET,23,958816,155124,40.59242744,-74.09158021,"(40.592427438, -74.091580207)"
NY,Female,Graduate,Rapes,9/30/2019,,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BROOKLYN,70,RESIDENCE - APT. HOUSE,22,998474,171931,40.63858426,-73.94875047,"(40.63858426, -73.948750469)"
NY,Male,Primary ,Robberies,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,45,1005725,244225,40.83699864,-73.92239339,"(40.836998644, -73.92239339)"
NY,Female,Graduate,Assaults,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,34,1007628,245100,40.83939543,-73.91551313,"(40.839395431, -73.915513131)"
NY,Male,Primary ,Burglaries,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,0,1007393,245220,40.83972542,-73.91636201,"(40.839725416, -73.916362009)"
NY,Female,Graduate,Thefts,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",QUEENS,112,GROCERY/BODEGA,61,1024315,196733,40.70658091,-73.85549459,"(40.706580913, -73.855494588)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",MANHATTAN,13,STREET,19,986691,209691,40.74223785,-73.99119252,"(40.742237852, -73.991192516)"
NY,Female,Graduate,Murders,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",STATEN ISLAND,121,RESIDENCE-HOUSE,23,938638,171465,40.63719916,-74.16434425,"(40.637199163, -74.16434425)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",MANHATTAN,32,RESIDENCE - APT. HOUSE,30,1001070,238491,40.82127055,-73.93923037,"(40.821270547, -73.939230368)"
NY,Female,Graduate,Robberies,9/30/2019,9/30/2016,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",BROOKLYN,75,RESIDENCE - APT. HOUSE,36,1016804,188923,40.68517511,-73.88262305,"(40.685175113, -73.88262305)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,QUEENS,107,RESIDENCE-HOUSE,33,1037016,203805,40.72592519,-73.80962918,"(40.725925194, -73.809629182)"
NY,Female,Graduate,Burglaries,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,0,1005725,244225,40.83699864,-73.92239339,"(40.836998644, -73.92239339)"
NY,Male,Primary ,Thefts,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,40,1005725,244225,40.83699864,-73.92239339,"(40.836998644, -73.92239339)"
NY,Female,Graduate,Auto Thefts,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,28,1007628,245100,40.83939543,-73.91551313,"(40.839395431, -73.915513131)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,BROOKLYN,84,STREET,36,986713,189119,40.68577261,-73.99112065,"(40.685772608, -73.991120647)"
NY,Female,Secondary,Rapes,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",MANHATTAN,9,OTHER,28,990294,203411,40.72499907,-73.97819587,"(40.724999066, -73.97819587)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BROOKLYN,83,RESIDENCE-HOUSE,0,1009232,193261,40.69710653,-73.90990894,"(40.697106528, -73.909908938)"
NY,Female,Secondary,Assaults,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",BRONX,43,RESIDENCE - PUBLIC HOUSING,28,1025622,237609,40.81876884,-73.85052893,"(40.818768839, -73.850528931)"
NY,Male,Primary ,Burglaries,9/30/2019,,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,MANHATTAN,17,STREET,0,991195,211094,40.74608635,-73.97493731,"(40.746086348, -73.974937308)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",BRONX,43,STREET,30,1020183,239283,40.82338729,-73.87017045,"(40.823387291, -73.87017045)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",BRONX,48,STREET,62,1017865,246792,40.84400644,-73.87850807,"(40.844006441, -73.878508071)"
NY,Female,Secondary,Murders,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BROOKLYN,84,DEPARTMENT STORE,64,987004,191535,40.69240389,-73.99007041,"(40.692403887, -73.990070406)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,MANHATTAN,14,STREET,0,987735,211194,40.74636286,-73.98742422,"(40.746362862, -73.987424215)"
NY,Female,Secondary,Robberies,9/30/2019,9/30/2016,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",QUEENS,110,STREET,44,1019894,212168,40.7489651,-73.87135852,"(40.7489651, -73.871358518)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,STATEN ISLAND,120,STREET,60,950529,161602,40.61018057,-74.12145105,"(40.610180565, -74.121451048)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,BROOKLYN,88,HOSPITAL,25,990485,190586,40.68979733,-73.97751865,"(40.689797334, -73.977518653)"
NY,Male,Primary ,Thefts,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",BROOKLYN,77,RESIDENCE-HOUSE,32,999598,184355,40.67268355,-73.94467227,"(40.672683545, -73.944672274)"
NY,Female,Secondary,Auto Thefts,9/30/2019,9/30/2016,ROBBERY,387,"ROBBERY,CLOTHING",BROOKLYN,70,STREET,0,997370,169588,40.63215493,-73.95273288,"(40.632154928, -73.952732883)"
NY,Male,Primary ,Murders,9/30/2019,,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",BRONX,50,STREET,36,1011288,255912,40.86906069,-73.90224226,"(40.86906069, -73.902242259)"
NY,Female,Secondary,Rapes,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",QUEENS,100,RESIDENCE - APT. HOUSE,0,1038512,153021,40.58652554,-73.80464046,"(40.586525543, -73.804640459)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,32,1008461,244690,40.83826786,-73.91250414,"(40.838267856, -73.912504143)"
NY,Female,Secondary,Assaults,9/30/2019,,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,23,CHAIN STORE,58,999501,227549,40.79124062,-73.94492406,"(40.791240623, -73.944924059)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",MANHATTAN,33,STREET,35,999923,244407,40.83751038,-73.94336069,"(40.837510383, -73.943360687)"
NY,Female,Secondary,Thefts,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",QUEENS,115,CHAIN STORE,19,1018651,217294,40.76303958,-73.8758184,"(40.763039576, -73.875818402)"
NY,Male,Primary ,Auto Thefts,9/30/2019,,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,MANHATTAN,14,STREET,76,986713,212638,40.75032662,-73.99111205,"(40.750326623, -73.991112045)"
NY,Female,Secondary,Murders,9/30/2019,,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",BRONX,49,RESIDENCE-HOUSE,29,1021037,248168,40.84777051,-73.8670361,"(40.847770509, -73.867036104)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",BROOKLYN,63,BUS (NYC TRANSIT),53,1006189,161784,40.61071713,-73.92098528,"(40.610717129, -73.920985283)"
NY,Female,Secondary,Robberies,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,BROOKLYN,70,STREET,31,996557,174864,40.64663759,-73.95565233,"(40.646637587, -73.955652325)"
NY,Male,Primary ,Assaults,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,15,1008461,244690,40.83826786,-73.91250414,"(40.838267856, -73.912504143)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",MANHATTAN,25,RESIDENCE - PUBLIC HOUSING,0,1000868,231062,40.80088039,-73.93997859,"(40.800880389, -73.93997859)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BRONX,50,DRUG STORE,20,1010520,259397,40.87862826,-73.90500539,"(40.878628259, -73.905005391)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BROOKLYN,79,FOOD SUPERMARKET,30,999471,187078,40.68015778,-73.94512396,"(40.680157784, -73.945123957)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",MANHATTAN,30,STREET,30,997098,237847,40.81950962,-73.95358254,"(40.819509618, -73.953582535)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",BRONX,44,RESIDENCE - APT. HOUSE,8,,,,,
NY,Male,Primary ,Burglaries,9/30/2019,,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",BRONX,49,RESIDENCE - APT. HOUSE,0,1021397,251011,40.85557219,-73.86571915,"(40.855572186, -73.865719147)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",BROOKLYN,83,STREET,52,1002608,193735,40.69842377,-73.93379575,"(40.698423767, -73.933795746)"
NY,Male,Primary ,Burglaries,9/30/2019,,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,BROOKLYN,90,STREET,51,995067,197352,40.70836401,-73.96098555,"(40.708364013, -73.960985551)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",BROOKLYN,94,RESIDENCE-HOUSE,0,997987,204676,40.72846258,-73.95043844,"(40.728462583, -73.950438444)"
NY,Male,Primary ,Murders,9/30/2019,9/30/2016,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",BROOKLYN,94,RESIDENCE-HOUSE,4,997987,204676,40.72846258,-73.95043844,"(40.728462583, -73.950438444)"
NY,Female,Secondary,Rapes,9/30/2019,,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",QUEENS,108,STREET,29,1006317,210466,40.74433784,-73.92036488,"(40.744337841, -73.920364882)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",STATEN ISLAND,121,CHAIN STORE,62,937325,151467,40.58230199,-74.1689361,"(40.582301992, -74.168936095)"
NY,Female,Secondary,Assaults,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",MANHATTAN,5,STREET,24,984000,201117,40.71870465,-74.00090331,"(40.718704649, -74.000903313)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",BROOKLYN,84,TRANSIT - NYC SUBWAY,59,986754,191591,40.69255767,-73.9909719,"(40.692557669, -73.990971896)"
NY,Female,Secondary,Thefts,9/30/2019,,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,MANHATTAN,13,STREET,0,989110,209843,40.74265406,-73.98246287,"(40.742654056, -73.982462866)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",BRONX,40,RESIDENCE - PUBLIC HOUSING,29,1007753,235353,40.81264237,-73.91509552,"(40.812642367, -73.915095523)"
NY,Female,Secondary,Murders,9/30/2019,9/30/2016,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",MANHATTAN,25,RESIDENCE - PUBLIC HOUSING,63,1001108,231977,40.80339136,-73.93910943,"(40.803391359, -73.939109432)"
NY,Male,Primary ,Rapes,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,CANDY STORE,44,1006904,244156,40.83680631,-73.91813286,"(40.836806313, -73.918132861)"
NY,Female,Secondary,Robberies,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,STREET,59,1006795,244380,40.83742141,-73.91852602,"(40.837421407, -73.91852602)"
NY,Male,Primary ,Assaults,9/30/2019,,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",BRONX,46,RESIDENCE - APT. HOUSE,57,1009152,248205,40.84791358,-73.90999385,"(40.847913578, -73.909993854)"
NY,Female,Secondary,Burglaries,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,QUEENS,104,RESIDENCE - APT. HOUSE,69,1011852,193786,40.69853975,-73.9004583,"(40.698539747, -73.900458297)"
NY,Male,Primary ,Thefts,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,QUEENS,105,RESIDENCE-HOUSE,0,1053773,184218,40.67204783,-73.74937477,"(40.672047834, -73.749374771)"
NY,Female,Secondary,Auto Thefts,9/30/2019,,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,BROOKLYN,75,RESIDENCE - APT. HOUSE,35,1021396,183855,40.67124653,-73.86609385,"(40.671246534, -73.866093853)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",QUEENS,109,STREET,47,1030774,219664,40.76948912,-73.83203967,"(40.76948912, -73.83203967)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",QUEENS,102,RESIDENCE-HOUSE,27,1029022,188969,40.685248,-73.83856897,"(40.685248004, -73.838568973)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,QUEENS,103,STREET,36,1036094,195270,40.70250416,-73.81302135,"(40.702504157, -73.813021346)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",MANHATTAN,18,SMALL MERCHANT,64,989103,215102,40.75708869,-73.98248433,"(40.757088691, -73.982484333)"
NY,Male,Primary ,Sex Crimes,9/30/2019,,OFFENSES AGAINST THE PERSON,191,CUSTODIAL INTERFERENCE 2,BRONX,43,COMMERCIAL BUILDING,63,1020183,239283,40.82338729,-73.87017045,"(40.823387291, -73.87017045)"
NY,Female,Secondary,Forgery,9/30/2019,,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",BRONX,41,RESIDENCE - APT. HOUSE,27,1013203,238403,40.82099758,-73.89539395,"(40.820997577, -73.895393945)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,FOOD SUPERMARKET,0,1007047,244394,40.83745919,-73.91761527,"(40.837459186, -73.917615269)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BRONX,44,COMMERCIAL BUILDING,39,1008274,245226,40.83973953,-73.91317803,"(40.839739531, -73.913178032)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",MANHATTAN,1,CLOTHING/BOUTIQUE,65,984327,203485,40.72520424,-73.99972365,"(40.725204241, -73.999723645)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",MANHATTAN,30,STREET,25,998855,241981,40.83085354,-73.94722562,"(40.830853543, -73.947225621)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",BRONX,48,FOOD SUPERMARKET,46,1012237,249404,40.85119524,-73.89883821,"(40.851195238, -73.89883821)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,BROOKLYN,84,TRANSIT - NYC SUBWAY,22,987772,191476,40.69224167,-73.987301,"(40.692241674, -73.987300996)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,MANHATTAN,5,STREET,18,986362,199788,40.71505661,-73.9923829,"(40.715056614, -73.992382898)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",QUEENS,108,RESIDENCE - APT. HOUSE,28,1010249,209534,40.74176905,-73.90617848,"(40.741769049, -73.906178483)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",QUEENS,108,RESIDENCE - APT. HOUSE,50,1014121,208757,40.73962415,-73.89220901,"(40.739624149, -73.892209005)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",STATEN ISLAND,121,RESIDENCE-HOUSE,0,940693,156276,40.59551891,-74.15684199,"(40.595518908, -74.156841986)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",BROOKLYN,70,STREET,37,999105,169429,40.63171577,-73.9464824,"(40.631715767, -73.946482399)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",BROOKLYN,60,STREET,29,990767,148872,40.57530104,-73.97654207,"(40.575301037, -73.976542065)"
NY,Male,Primary ,Sex Crimes,9/30/2019,9/30/2016,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",BROOKLYN,61,CHAIN STORE,59,997209,154320,40.59024764,-73.95334223,"(40.590247644, -73.953342229)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",MANHATTAN,33,STREET,27,1000807,246642,40.84364319,-73.94016048,"(40.843643193, -73.940160477)"
NY,Male,Primary ,Sex Crimes,9/30/2019,,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",MANHATTAN,14,DEPARTMENT STORE,0,987111,212422,40.74973364,-73.98967569,"(40.749733638, -73.989675685)"
NY,Female,Secondary,Forgery,9/30/2019,9/30/2016,DANGEROUS WEAPONS,781,CRIMINAL DISPOSAL FIREARM 1 &,BRONX,45,STORE UNCLASSIFIED,21,1032140,242004,40.83079891,-73.8269488,"(40.830798914, -73.826948796)"
NY,Male,Primary ,Murders,9/30/2019,,MURDER & NON-NEGL. MANSLAUGHTER,,,MANHATTAN,9,,23,991204,201754,40.72045033,-73.97491448,"(40.720450333, -73.97491448)"
NY,Female,Secondary,Rapes,9/30/2019,9/30/2016,ROBBERY,389,"ROBBERY,DWELLING",MANHATTAN,9,RESIDENCE - PUBLIC HOUSING,25,991204,201754,40.72045033,-73.97491448,"(40.720450333, -73.97491448)"
NY,Male,Primary ,Robberies,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BRONX,52,STREET,0,1016376,258735,40.8767919,-73.88383246,"(40.876791902, -73.883832457)"
NY,Female,Secondary,Assaults,9/30/2019,9/30/2016,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",BROOKLYN,63,STREET,51,1005769,161456,40.60981787,-73.92249901,"(40.609817866, -73.922499012)"
NY,Male,Primary ,Burglaries,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",MANHATTAN,30,PUBLIC BUILDING,56,998063,239700,40.82459412,-73.95009224,"(40.824594123, -73.950092244)"
NY,Female,Secondary,Thefts,9/30/2019,9/30/2016,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BRONX,49,STREET,60,1021201,253791,40.86320327,-73.86641234,"(40.863203266, -73.866412339)"
NY,Male,Primary ,Auto Thefts,9/30/2019,9/30/2016,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BROOKLYN,90,STREET,0,1000063,196456,40.70589719,-73.94296756,"(40.705897187, -73.942967561)"
NY,Female,Secondary,Murders,9/30/2019,9/30/2016,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",MANHATTAN,14,RESTAURANT/DINER,62,987419,213915,40.75383144,-73.98856337,"(40.753831441, -73.988563365)"
NY,Male,Primary ,Rapes,9/30/2019,9/30/2016,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",BROOKLYN,63,STREET,50,1004871,161219,40.60916949,-73.92573395,"(40.609169485, -73.925733954)"
NY,Female,Secondary,Robberies,9/30/2019,,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,BRONX,46,STREET,42,1009127,250597,40.85447898,-73.91007534,"(40.854478977, -73.91007534)"
NY,Male,Primary ,Assaults,9/30/2019,9/30/2016,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",BROOKLYN,67,RESIDENCE - APT. HOUSE,52,997005,173512,40.642926,-73.95404048,"(40.642926004, -73.954040482)"
